Filename,Cyclomatic Complexity,Halstead Metrics,Maintainability Index,Source Lines of Code (SLOC),Comments Ratio,Number of Parameters,Afferent Coupling,Efferent Coupling,Instability,Syntax Errors
solution_1307.py,1,"{'h1': 1, 'h2': 7, 'N1': 1, 'N2': 8, 'vocabulary': 8, 'length': 9, 'volume': 27.0, 'difficulty': 0.5714285714285714, 'effort': 15.428571428571427, 'time': 0.8571428571428571, 'bugs': 0.009}",100,5,0,1,0,1,1,0
solution_1308.py,2,"{'h1': 2, 'h2': 11, 'N1': 4, 'N2': 20, 'vocabulary': 13, 'length': 24, 'volume': 88.81055323538621, 'difficulty': 1.8181818181818181, 'effort': 161.47373315524766, 'time': 8.970762953069315, 'bugs': 0.029603517745128736}",70.36058884,10,0,1,0,1,1,0
solution_1309.py,1,"{'h1': 1, 'h2': 16, 'N1': 3, 'N2': 26, 'vocabulary': 17, 'length': 29, 'volume': 118.53642239625984, 'difficulty': 0.8125, 'effort': 96.31084319696112, 'time': 5.350602399831173, 'bugs': 0.03951214079875328}",100,12,0,0,0,1,1,0
solution_131.py,2,"{'h1': 6, 'h2': 8, 'N1': 10, 'N2': 17, 'vocabulary': 14, 'length': 27, 'volume': 102.79858289555531, 'difficulty': 6.375, 'effort': 655.3409659591651, 'time': 36.40783144217584, 'bugs': 0.03426619429851844}",67.59080584,8,0,1,0,0,0,0
solution_1310.py,0,"{'h1': 1, 'h2': 15, 'N1': 6, 'N2': 39, 'vocabulary': 16, 'length': 45, 'volume': 180.0, 'difficulty': 1.3, 'effort': 234.0, 'time': 13.0, 'bugs': 0.06}",100,12,0.238095238,0,0,1,1,0
solution_1311.py,1,"{'h1': 2, 'h2': 21, 'N1': 3, 'N2': 42, 'vocabulary': 23, 'length': 45, 'volume': 203.5602880225656, 'difficulty': 2.0, 'effort': 407.1205760451312, 'time': 22.617809780285068, 'bugs': 0.0678534293408552}",73.45816086,12,0,1,0,0,0,0
solution_1312.py,0,"{'h1': 1, 'h2': 12, 'N1': 2, 'N2': 16, 'vocabulary': 13, 'length': 18, 'volume': 66.60791492653966, 'difficulty': 0.6666666666666666, 'effort': 44.405276617693104, 'time': 2.4669598120940615, 'bugs': 0.022202638308846556}",100,4,0,0,0,0,0,0
solution_1313.py,3,"{'h1': 1, 'h2': 23, 'N1': 2, 'N2': 33, 'vocabulary': 24, 'length': 35, 'volume': 160.47368752524045, 'difficulty': 0.717391304347826, 'effort': 115.12242800723772, 'time': 6.39569044484654, 'bugs': 0.05349122917508015}",100,8,0,1,0,0,0,0
solution_1314.py,6,"{'h1': 6, 'h2': 13, 'N1': 10, 'N2': 49, 'vocabulary': 19, 'length': 59, 'volume': 250.62772329317153, 'difficulty': 11.307692307692307, 'effort': 2834.0211787766316, 'time': 157.4456210431462, 'bugs': 0.08354257443105717}",58.94980685,17,0,1,0,0,0,0
solution_1315.py,0,"{'h1': 1, 'h2': 22, 'N1': 2, 'N2': 40, 'vocabulary': 23, 'length': 42, 'volume': 189.98960215439456, 'difficulty': 0.9090909090909091, 'effort': 172.7178201403587, 'time': 9.59543445224215, 'bugs': 0.06332986738479819}",100,9,0,0,0,1,1,0
solution_1316.py,1,"{'h1': 1, 'h2': 24, 'N1': 4, 'N2': 45, 'vocabulary': 25, 'length': 49, 'volume': 227.5489532989615, 'difficulty': 0.9375, 'effort': 213.3271437177764, 'time': 11.85150798432091, 'bugs': 0.07584965109965383}",100,12,0,2,0,0,0,0
solution_1317.py,1,"{'h1': 1, 'h2': 23, 'N1': 3, 'N2': 48, 'vocabulary': 24, 'length': 51, 'volume': 233.83308753677895, 'difficulty': 1.0434782608695652, 'effort': 243.9997435166389, 'time': 13.555541306479938, 'bugs': 0.07794436251225965}",100,14,0,1,0,1,1,0
solution_1318.py,0,"{'h1': 1, 'h2': 8, 'N1': 2, 'N2': 11, 'vocabulary': 9, 'length': 13, 'volume': 41.209025018750054, 'difficulty': 0.6875, 'effort': 28.331204700390664, 'time': 1.5739558166883703, 'bugs': 0.013736341672916685}",100,5,0,0,0,2,1,0
solution_1319.py,0,"{'h1': 1, 'h2': 14, 'N1': 2, 'N2': 22, 'vocabulary': 15, 'length': 24, 'volume': 93.76537429460444, 'difficulty': 0.7857142857142857, 'effort': 73.67279408861778, 'time': 4.09293300492321, 'bugs': 0.03125512476486815}",100,3,0,0,0,0,0,0
solution_132.py,0,"{'h1': 1, 'h2': 4, 'N1': 1, 'N2': 5, 'vocabulary': 5, 'length': 6, 'volume': 13.931568569324174, 'difficulty': 0.625, 'effort': 8.707230355827608, 'time': 0.48373501976820044, 'bugs': 0.004643856189774725}",100,4,0,0,0,2,1,0
solution_1320.py,10,"{'h1': 9, 'h2': 60, 'N1': 63, 'N2': 245, 'vocabulary': 69, 'length': 308, 'volume': 1881.4255326876762, 'difficulty': 18.375, 'effort': 34571.19416313605, 'time': 1920.6218979520029, 'bugs': 0.6271418442292254}",47.76358621,81,0.017241379,6,0,1,1,0
solution_1321.py,0,"{'h1': 1, 'h2': 13, 'N1': 3, 'N2': 23, 'vocabulary': 14, 'length': 26, 'volume': 98.99122797349771, 'difficulty': 0.8846153846153846, 'effort': 87.56916320732489, 'time': 4.864953511518049, 'bugs': 0.03299707599116591}",100,10,0,0,0,2,1,0
solution_1322.py,3,"{'h1': 4, 'h2': 17, 'N1': 6, 'N2': 56, 'vocabulary': 21, 'length': 62, 'volume': 272.32368021228314, 'difficulty': 6.588235294117647, 'effort': 1794.1324813985711, 'time': 99.67402674436507, 'bugs': 0.09077456007076104}",64.40492528,13,0,1,0,0,0,0
solution_1323.py,0,"{'h1': 0, 'h2': 8, 'N1': 0, 'N2': 17, 'vocabulary': 8, 'length': 17, 'volume': 51.0, 'difficulty': 0.0, 'effort': 0.0, 'time': 0.0, 'bugs': 0.017}",100,8,0,0,0,1,1,0
solution_1324.py,4,"{'h1': 4, 'h2': 16, 'N1': 18, 'N2': 51, 'vocabulary': 20, 'length': 69, 'volume': 298.213038547228, 'difficulty': 6.375, 'effort': 1901.1081207385785, 'time': 105.61711781880992, 'bugs': 0.09940434618240933}",58.29087928,13,0,3,0,0,0,0
solution_1325.py,1,"{'h1': 1, 'h2': 9, 'N1': 1, 'N2': 12, 'vocabulary': 10, 'length': 13, 'volume': 43.18506523353571, 'difficulty': 0.6666666666666666, 'effort': 28.790043489023805, 'time': 1.5994468605013226, 'bugs': 0.014395021744511903}",81.99083717,4,0,2,0,0,0,0
solution_1326.py,5,"{'h1': 7, 'h2': 12, 'N1': 11, 'N2': 26, 'vocabulary': 19, 'length': 37, 'volume': 157.17331799741265, 'difficulty': 7.583333333333333, 'effort': 1191.8976614803792, 'time': 66.21653674890996, 'bugs': 0.05239110599913755}",61.70423584,13,0,2,0,0,0,0
solution_1327.py,8,"{'h1': 6, 'h2': 27, 'N1': 20, 'N2': 65, 'vocabulary': 33, 'length': 85, 'volume': 428.7735001454685, 'difficulty': 7.222222222222222, 'effort': 3096.697501050606, 'time': 172.03875005836701, 'bugs': 0.1429245000484895}",55.14729134,15,0,1,0,0,0,0
solution_1328.py,0,"{'h1': 2, 'h2': 13, 'N1': 4, 'N2': 20, 'vocabulary': 15, 'length': 24, 'volume': 93.76537429460444, 'difficulty': 1.5384615384615385, 'effort': 144.25442199169916, 'time': 8.014134555094397, 'bugs': 0.03125512476486815}",78.90673495,4,0,0,0,0,0,0
solution_1329.py,2,"{'h1': 2, 'h2': 41, 'N1': 6, 'N2': 70, 'vocabulary': 43, 'length': 76, 'volume': 412.39612135735945, 'difficulty': 1.7073170731707317, 'effort': 704.0909389028088, 'time': 39.116163272378266, 'bugs': 0.1374653737857865}",68.14868072,17,0,2,0,0,0,0
solution_133.py,0,"{'h1': 1, 'h2': 6, 'N1': 2, 'N2': 12, 'vocabulary': 7, 'length': 14, 'volume': 39.302968908806456, 'difficulty': 1.0, 'effort': 39.302968908806456, 'time': 2.1834982727114696, 'bugs': 0.01310098963626882}",100,7,0,0,0,1,1,0
solution_1330.py,0,"{'h1': 2, 'h2': 15, 'N1': 3, 'N2': 26, 'vocabulary': 17, 'length': 29, 'volume': 118.53642239625984, 'difficulty': 1.7333333333333334, 'effort': 205.46313215351705, 'time': 11.41461845297317, 'bugs': 0.03951214079875328}",76.68921391,7,0,0,0,1,1,0
solution_1331.py,0,"{'h1': 1, 'h2': 6, 'N1': 1, 'N2': 8, 'vocabulary': 7, 'length': 9, 'volume': 25.26619429851844, 'difficulty': 0.6666666666666666, 'effort': 16.844129532345626, 'time': 0.9357849740192015, 'bugs': 0.008422064766172813}",100,4,0,0,0,1,1,0
solution_1332.py,0,"{'h1': 1, 'h2': 35, 'N1': 4, 'N2': 74, 'vocabulary': 36, 'length': 78, 'volume': 403.2541501125003, 'difficulty': 1.0571428571428572, 'effort': 426.2972444046432, 'time': 23.6831802447024, 'bugs': 0.1344180500375001}",100,19,0,0,0,1,1,0
solution_1333.py,9,"{'h1': 10, 'h2': 22, 'N1': 27, 'N2': 86, 'vocabulary': 32, 'length': 113, 'volume': 565.0, 'difficulty': 19.545454545454547, 'effort': 11043.181818181818, 'time': 613.510101010101, 'bugs': 0.18833333333333332}",52.47568307,23,0,4,0,0,0,0
solution_1334.py,1,"{'h1': 2, 'h2': 24, 'N1': 6, 'N2': 48, 'vocabulary': 26, 'length': 54, 'volume': 253.82374477961895, 'difficulty': 2.0, 'effort': 507.6474895592379, 'time': 28.20263830884655, 'bugs': 0.08460791492653964}",66.19998149,13,0,1,0,1,1,0
solution_1335.py,0,"{'h1': 1, 'h2': 57, 'N1': 2, 'N2': 82, 'vocabulary': 58, 'length': 84, 'volume': 492.070403590716, 'difficulty': 0.7192982456140351, 'effort': 353.94537802139223, 'time': 19.663632112299567, 'bugs': 0.164023467863572}",100,13,0.071428571,0,0,1,1,0
solution_1336.py,4,"{'h1': 4, 'h2': 35, 'N1': 8, 'N2': 73, 'vocabulary': 39, 'length': 81, 'volume': 428.11757972784216, 'difficulty': 4.171428571428572, 'effort': 1785.8619040075703, 'time': 99.2145502226428, 'bugs': 0.14270585990928072}",59.28858453,21,0,1,0,0,0,0
solution_1337.py,0,"{'h1': 1, 'h2': 11, 'N1': 2, 'N2': 23, 'vocabulary': 12, 'length': 25, 'volume': 89.62406251802891, 'difficulty': 1.0454545454545454, 'effort': 93.69788354157568, 'time': 5.205437974531982, 'bugs': 0.029874687506009637}",100,7,0,0,0,1,1,0
solution_1338.py,0,"{'h1': 2, 'h2': 7, 'N1': 3, 'N2': 15, 'vocabulary': 9, 'length': 18, 'volume': 57.05865002596162, 'difficulty': 2.142857142857143, 'effort': 122.26853576991775, 'time': 6.7926964316620975, 'bugs': 0.019019550008653872}",79.32274283,7,0,0,0,1,1,0
solution_1339.py,0,"{'h1': 3, 'h2': 17, 'N1': 8, 'N2': 30, 'vocabulary': 20, 'length': 38, 'volume': 164.2332676057198, 'difficulty': 2.6470588235294117, 'effort': 434.73512013278764, 'time': 24.151951118488203, 'bugs': 0.05474442253523993}",72.86850579,6,0,0,0,0,0,0
solution_134.py,0,"{'h1': 1, 'h2': 4, 'N1': 1, 'N2': 5, 'vocabulary': 5, 'length': 6, 'volume': 13.931568569324174, 'difficulty': 0.625, 'effort': 8.707230355827608, 'time': 0.48373501976820044, 'bugs': 0.004643856189774725}",100,3,0,0,0,1,1,0
solution_1340.py,0,"{'h1': 2, 'h2': 8, 'N1': 4, 'N2': 22, 'vocabulary': 10, 'length': 26, 'volume': 86.37013046707142, 'difficulty': 2.75, 'effort': 237.5178587844464, 'time': 13.19543659913591, 'bugs': 0.028790043489023805}",73.31018813,10,0,0,0,1,1,0
solution_1341.py,2,"{'h1': 6, 'h2': 11, 'N1': 11, 'N2': 23, 'vocabulary': 17, 'length': 34, 'volume': 138.97373660251154, 'difficulty': 6.2727272727272725, 'effort': 871.7443477793905, 'time': 48.43024154329947, 'bugs': 0.046324578867503845}",66.35162943,9,0,1,0,0,0,0
solution_1342.py,0,"{'h1': 4, 'h2': 20, 'N1': 10, 'N2': 39, 'vocabulary': 24, 'length': 49, 'volume': 224.66316253533665, 'difficulty': 3.9, 'effort': 876.1863338878129, 'time': 48.67701854932294, 'bugs': 0.07488772084511222}",65.37600665,13,0,0,0,2,1,0
solution_1343.py,0,"{'h1': 1, 'h2': 14, 'N1': 3, 'N2': 24, 'vocabulary': 15, 'length': 27, 'volume': 105.48604608143, 'difficulty': 0.8571428571428571, 'effort': 90.41661092694, 'time': 5.023145051496666, 'bugs': 0.03516201536047667}",100,9,0,0,0,2,1,0
solution_1344.py,0,"{'h1': 1, 'h2': 14, 'N1': 2, 'N2': 26, 'vocabulary': 15, 'length': 28, 'volume': 109.39293667703852, 'difficulty': 0.9285714285714286, 'effort': 101.57915548582149, 'time': 5.643286415878972, 'bugs': 0.03646431222567951}",100,8,0,0,0,1,1,0
solution_1345.py,0,"{'h1': 2, 'h2': 5, 'N1': 2, 'N2': 7, 'vocabulary': 7, 'length': 9, 'volume': 25.26619429851844, 'difficulty': 1.4, 'effort': 35.372672017925815, 'time': 1.965148445440323, 'bugs': 0.008422064766172813}",81.99083717,4,0,0,0,2,1,0
solution_1346.py,4,"{'h1': 5, 'h2': 19, 'N1': 10, 'N2': 41, 'vocabulary': 24, 'length': 51, 'volume': 233.83308753677895, 'difficulty': 5.394736842105264, 'effort': 1261.4679722378867, 'time': 70.08155401321592, 'bugs': 0.07794436251225965}",65.52405314,10,0,1,0,0,0,0
solution_1347.py,0,"{'h1': 2, 'h2': 14, 'N1': 4, 'N2': 28, 'vocabulary': 16, 'length': 32, 'volume': 128.0, 'difficulty': 2.0, 'effort': 256.0, 'time': 14.222222222222221, 'bugs': 0.042666666666666665}",70.49509176,10,0,0,0,1,1,0
solution_1348.py,2,"{'h1': 2, 'h2': 14, 'N1': 3, 'N2': 22, 'vocabulary': 16, 'length': 25, 'volume': 100.0, 'difficulty': 1.5714285714285714, 'effort': 157.14285714285714, 'time': 8.73015873015873, 'bugs': 0.03333333333333333}",74.17383746,9,0,1,0,1,1,0
solution_1349.py,3,"{'h1': 4, 'h2': 12, 'N1': 5, 'N2': 20, 'vocabulary': 16, 'length': 25, 'volume': 100.0, 'difficulty': 3.3333333333333335, 'effort': 333.33333333333337, 'time': 18.51851851851852, 'bugs': 0.03333333333333333}",69.70654853,8,0,1,0,0,0,0
solution_135.py,0,"{'h1': 1, 'h2': 10, 'N1': 1, 'N2': 18, 'vocabulary': 11, 'length': 19, 'volume': 65.72920075410865, 'difficulty': 0.9, 'effort': 59.15628067869778, 'time': 3.2864600377054325, 'bugs': 0.02190973358470288}",100,6,0,0,0,1,1,0
solution_1350.py,0,"{'h1': 2, 'h2': 6, 'N1': 3, 'N2': 11, 'vocabulary': 8, 'length': 14, 'volume': 42.0, 'difficulty': 1.8333333333333333, 'effort': 77.0, 'time': 4.277777777777778, 'bugs': 0.014}",79.87684563,5,0,0,0,1,1,0
solution_1351.py,0,"{'h1': 7, 'h2': 15, 'N1': 15, 'N2': 33, 'vocabulary': 22, 'length': 48, 'volume': 214.05271769459029, 'difficulty': 7.700000000000001, 'effort': 1648.2059262483453, 'time': 91.56699590268585, 'bugs': 0.07135090589819676}",66.6367139,7,0,0,0,1,1,0
solution_1352.py,0,"{'h1': 1, 'h2': 8, 'N1': 2, 'N2': 11, 'vocabulary': 9, 'length': 13, 'volume': 41.209025018750054, 'difficulty': 0.6875, 'effort': 28.331204700390664, 'time': 1.5739558166883703, 'bugs': 0.013736341672916685}",100,5,0,0,0,1,1,0
solution_1353.py,2,"{'h1': 2, 'h2': 12, 'N1': 4, 'N2': 19, 'vocabulary': 14, 'length': 23, 'volume': 87.56916320732489, 'difficulty': 1.5833333333333333, 'effort': 138.6511750782644, 'time': 7.702843059903578, 'bugs': 0.029189721069108297}",74.446895,7,0,1,0,1,1,0
solution_1354.py,2,"{'h1': 1, 'h2': 9, 'N1': 1, 'N2': 12, 'vocabulary': 10, 'length': 13, 'volume': 43.18506523353571, 'difficulty': 0.6666666666666666, 'effort': 28.790043489023805, 'time': 1.5994468605013226, 'bugs': 0.014395021744511903}",80.64861477,5,0,1,0,0,0,0
solution_1355.py,1,"{'h1': 1, 'h2': 29, 'N1': 5, 'N2': 60, 'vocabulary': 30, 'length': 65, 'volume': 318.9478887145537, 'difficulty': 1.0344827586206897, 'effort': 329.94609177367624, 'time': 18.330338431870903, 'bugs': 0.10631596290485124}",100,15,0,2,0,0,0,0
solution_1356.py,0,"{'h1': 1, 'h2': 8, 'N1': 1, 'N2': 11, 'vocabulary': 9, 'length': 12, 'volume': 38.039100017307746, 'difficulty': 0.6875, 'effort': 26.151881261899074, 'time': 1.4528822923277263, 'bugs': 0.012679700005769248}",100,5,0,0,0,1,1,0
solution_1357.py,3,"{'h1': 2, 'h2': 18, 'N1': 7, 'N2': 54, 'vocabulary': 20, 'length': 61, 'volume': 263.6376137881291, 'difficulty': 3.0, 'effort': 790.9128413643873, 'time': 43.93960229802152, 'bugs': 0.08787920459604304}",66.47452478,20,0,2,0,0,0,0
solution_1358.py,0,"{'h1': 1, 'h2': 11, 'N1': 2, 'N2': 13, 'vocabulary': 12, 'length': 15, 'volume': 53.77443751081734, 'difficulty': 0.5909090909090909, 'effort': 31.775803983664794, 'time': 1.765322443536933, 'bugs': 0.01792481250360578}",100,5,0,0,0,2,1,0
solution_1359.py,3,"{'h1': 2, 'h2': 17, 'N1': 2, 'N2': 26, 'vocabulary': 19, 'length': 28, 'volume': 118.94197037642039, 'difficulty': 1.5294117647058822, 'effort': 181.9112488109959, 'time': 10.10618048949977, 'bugs': 0.039647323458806796}",75.15517382,12,0,2,0,0,0,0
solution_136.py,0,"{'h1': 1, 'h2': 5, 'N1': 1, 'N2': 10, 'vocabulary': 6, 'length': 11, 'volume': 28.43458750793272, 'difficulty': 1.0, 'effort': 28.43458750793272, 'time': 1.579699305996262, 'bugs': 0.009478195835977574}",100,6,0,0,0,1,1,0
solution_1360.py,0,"{'h1': 2, 'h2': 9, 'N1': 4, 'N2': 22, 'vocabulary': 11, 'length': 26, 'volume': 89.94522208456974, 'difficulty': 2.4444444444444446, 'effort': 219.86609842894825, 'time': 12.214783246052681, 'bugs': 0.02998174069485658}",74.30834038,9,0,0,0,1,1,0
solution_1361.py,0,"{'h1': 1, 'h2': 28, 'N1': 2, 'N2': 36, 'vocabulary': 29, 'length': 38, 'volume': 184.60327781484773, 'difficulty': 0.6428571428571429, 'effort': 118.6735357381164, 'time': 6.592974207673134, 'bugs': 0.06153442593828257}",100,11,0,0,0,1,1,0
solution_1362.py,0,"{'h1': 1, 'h2': 6, 'N1': 1, 'N2': 9, 'vocabulary': 7, 'length': 10, 'volume': 28.07354922057604, 'difficulty': 0.75, 'effort': 21.05516191543203, 'time': 1.1697312175240018, 'bugs': 0.009357849740192013}",100,4,0,0,0,1,1,0
solution_1363.py,5,"{'h1': 4, 'h2': 21, 'N1': 11, 'N2': 37, 'vocabulary': 25, 'length': 48, 'volume': 222.90509710918678, 'difficulty': 3.5238095238095237, 'effort': 785.4751040990391, 'time': 43.63750578327995, 'bugs': 0.0743016990363956}",82.39751921,10,0.076923077,1,0,1,1,0
solution_1364.py,0,"{'h1': 1, 'h2': 25, 'N1': 6, 'N2': 63, 'vocabulary': 26, 'length': 69, 'volume': 324.33034055173533, 'difficulty': 1.26, 'effort': 408.6562290951865, 'time': 22.703123838621472, 'bugs': 0.10811011351724512}",100,23,0,0,0,1,1,0
solution_1365.py,0,"{'h1': 1, 'h2': 10, 'N1': 1, 'N2': 13, 'vocabulary': 11, 'length': 14, 'volume': 48.432042660922164, 'difficulty': 0.65, 'effort': 31.480827729599408, 'time': 1.7489348738666337, 'bugs': 0.01614401422030739}",100,3,0,0,0,0,0,0
solution_1366.py,4,"{'h1': 4, 'h2': 24, 'N1': 7, 'N2': 44, 'vocabulary': 28, 'length': 51, 'volume': 245.1751010249378, 'difficulty': 3.6666666666666665, 'effort': 898.9753704247719, 'time': 49.94307613470955, 'bugs': 0.08172503367497927}",85.27549672,10,0.090909091,3,0,0,0,0
solution_1367.py,0,"{'h1': 0, 'h2': 8, 'N1': 0, 'N2': 19, 'vocabulary': 8, 'length': 19, 'volume': 57.0, 'difficulty': 0.0, 'effort': 0.0, 'time': 0.0, 'bugs': 0.019}",100,9,0,0,0,1,1,0
solution_1368.py,0,"{'h1': 1, 'h2': 7, 'N1': 2, 'N2': 9, 'vocabulary': 8, 'length': 11, 'volume': 33.0, 'difficulty': 0.6428571428571429, 'effort': 21.214285714285715, 'time': 1.1785714285714286, 'bugs': 0.011}",100,5,0,0,0,2,1,0
solution_1369.py,0,"{'h1': 4, 'h2': 15, 'N1': 12, 'N2': 24, 'vocabulary': 19, 'length': 36, 'volume': 152.92539048396907, 'difficulty': 3.2, 'effort': 489.36124954870104, 'time': 27.186736086038948, 'bugs': 0.050975130161323025}",69.08266623,6,0,0,0,0,0,0
solution_137.py,0,"{'h1': 1, 'h2': 6, 'N1': 1, 'N2': 8, 'vocabulary': 7, 'length': 9, 'volume': 25.26619429851844, 'difficulty': 0.6666666666666666, 'effort': 16.844129532345626, 'time': 0.9357849740192015, 'bugs': 0.008422064766172813}",100,4,0,0,0,1,1,0
solution_1370.py,1,"{'h1': 1, 'h2': 17, 'N1': 2, 'N2': 26, 'vocabulary': 18, 'length': 28, 'volume': 116.75790004038474, 'difficulty': 0.7647058823529411, 'effort': 89.28545297205892, 'time': 4.960302942892162, 'bugs': 0.03891930001346158}",100,7,0,1,0,0,0,0
solution_1371.py,0,"{'h1': 1, 'h2': 14, 'N1': 2, 'N2': 33, 'vocabulary': 15, 'length': 35, 'volume': 136.74117084629816, 'difficulty': 1.1785714285714286, 'effort': 161.1592370688514, 'time': 8.953290948269522, 'bugs': 0.045580390282099384}",100,15,0,0,0,1,1,0
solution_1372.py,0,"{'h1': 1, 'h2': 30, 'N1': 2, 'N2': 38, 'vocabulary': 31, 'length': 40, 'volume': 198.167852415475, 'difficulty': 0.6333333333333333, 'effort': 125.50630652980084, 'time': 6.972572584988935, 'bugs': 0.06605595080515833}",100,11,0,0,0,1,1,0
solution_1373.py,0,"{'h1': 1, 'h2': 27, 'N1': 2, 'N2': 35, 'vocabulary': 28, 'length': 37, 'volume': 177.87213211613133, 'difficulty': 0.6481481481481481, 'effort': 115.28749303823326, 'time': 6.4048607243462925, 'bugs': 0.05929071070537711}",100,10,0,0,0,1,1,0
solution_1374.py,0,"{'h1': 1, 'h2': 10, 'N1': 1, 'N2': 16, 'vocabulary': 11, 'length': 17, 'volume': 58.81033751683405, 'difficulty': 0.8, 'effort': 47.048270013467246, 'time': 2.613792778525958, 'bugs': 0.019603445838944685}",100,6,0,0,0,1,1,0
solution_1375.py,4,"{'h1': 6, 'h2': 15, 'N1': 9, 'N2': 29, 'vocabulary': 21, 'length': 38, 'volume': 166.9080620655929, 'difficulty': 5.8, 'effort': 968.0667599804387, 'time': 53.78148666557993, 'bugs': 0.05563602068853097}",65.71273174,10,0,1,0,0,0,0
solution_1376.py,0,"{'h1': 2, 'h2': 15, 'N1': 4, 'N2': 26, 'vocabulary': 17, 'length': 30, 'volume': 122.62388523751017, 'difficulty': 1.7333333333333334, 'effort': 212.54806774501762, 'time': 11.808225985834312, 'bugs': 0.04087462841250339}",73.31018813,10,0,0,0,1,1,0
solution_1377.py,0,"{'h1': 1, 'h2': 9, 'N1': 2, 'N2': 17, 'vocabulary': 10, 'length': 19, 'volume': 63.11663380285988, 'difficulty': 0.9444444444444444, 'effort': 59.610154147145444, 'time': 3.311675230396969, 'bugs': 0.021038877934286628}",100,7,0,0,0,1,1,0
solution_1378.py,0,"{'h1': 1, 'h2': 7, 'N1': 1, 'N2': 15, 'vocabulary': 8, 'length': 16, 'volume': 48.0, 'difficulty': 1.0714285714285714, 'effort': 51.42857142857143, 'time': 2.857142857142857, 'bugs': 0.016}",100,6,0,0,0,1,1,0
solution_1379.py,0,"{'h1': 1, 'h2': 12, 'N1': 1, 'N2': 17, 'vocabulary': 13, 'length': 18, 'volume': 66.60791492653966, 'difficulty': 0.7083333333333334, 'effort': 47.18060640629893, 'time': 2.6211448003499402, 'bugs': 0.022202638308846556}",100,6,0,0,0,1,1,0
solution_138.py,0,"{'h1': 1, 'h2': 20, 'N1': 6, 'N2': 45, 'vocabulary': 21, 'length': 51, 'volume': 224.0081885617168, 'difficulty': 1.125, 'effort': 252.0092121319314, 'time': 14.0005117851073, 'bugs': 0.07466939618723893}",100,14,0,0,0,2,1,0
solution_1380.py,3,"{'h1': 5, 'h2': 13, 'N1': 8, 'N2': 24, 'vocabulary': 18, 'length': 32, 'volume': 133.437600046154, 'difficulty': 4.615384615384616, 'effort': 615.8658463668646, 'time': 34.21476924260359, 'bugs': 0.04447920001538466}",83.49331569,11,0.066666667,1,0,0,0,0
solution_1381.py,3,"{'h1': 2, 'h2': 22, 'N1': 6, 'N2': 52, 'vocabulary': 24, 'length': 58, 'volume': 265.9278250418271, 'difficulty': 2.3636363636363638, 'effort': 628.5566773715913, 'time': 34.919815409532845, 'bugs': 0.08864260834727569}",69.19993389,14,0,3,0,0,0,0
solution_1382.py,1,"{'h1': 1, 'h2': 26, 'N1': 3, 'N2': 36, 'vocabulary': 27, 'length': 39, 'volume': 185.44061258437526, 'difficulty': 0.6923076923076923, 'effort': 128.38196255841365, 'time': 7.132331253245202, 'bugs': 0.06181353752812509}",100,15,0,1,0,2,1,0
solution_1383.py,0,"{'h1': 1, 'h2': 9, 'N1': 2, 'N2': 13, 'vocabulary': 10, 'length': 15, 'volume': 49.82892142331043, 'difficulty': 0.7222222222222222, 'effort': 35.987554361279756, 'time': 1.999308575626653, 'bugs': 0.01660964047443681}",100,7,0,0,0,3,1,0
solution_1384.py,1,"{'h1': 1, 'h2': 16, 'N1': 4, 'N2': 37, 'vocabulary': 17, 'length': 41, 'volume': 167.5859764912639, 'difficulty': 1.15625, 'effort': 193.77128531802387, 'time': 10.765071406556881, 'bugs': 0.055861992163754634}",100,14,0,2,0,1,1,0
